,number_of_vehicle_parked,power_demand
2017-08-02 23:14:00,17683.0,0.0101692120393
2017-08-02 23:15:00,17707.0,0.0358077246574
2017-08-02 23:16:00,17705.0,0.0358077246574
2017-08-02 23:17:00,17705.0,0.0358077246574
2017-08-02 23:18:00,17706.0,0.0358077246574
2017-08-02 23:19:00,17707.0,0.0358077246574
2017-08-02 23:20:00,17719.0,0.0506484357083
2017-08-02 23:21:00,17718.0,0.0506484357083
2017-08-02 23:22:00,17720.0,0.0506484357083
2017-08-02 23:23:00,17721.0,0.0506484357083
2017-08-02 23:24:00,17721.0,0.0506484357083
2017-08-02 23:25:00,17725.0,0.0264083496076
2017-08-02 23:26:00,17726.0,0.0264083496076
2017-08-02 23:27:00,17728.0,0.0264083496076
2017-08-02 23:28:00,17729.0,0.0264083496076
2017-08-02 23:29:00,17729.0,0.0264083496076
2017-08-02 23:30:00,17713.0,0.0203065038666
2017-08-02 23:31:00,17714.0,0.0203065038666
2017-08-02 23:32:00,17715.0,0.0203065038666
2017-08-02 23:33:00,17717.0,0.0203065038666
2017-08-02 23:34:00,17717.0,0.0203065038666
2017-08-02 23:35:00,17729.0,0.0202558262385
2017-08-02 23:36:00,17729.0,0.0202558262385
2017-08-02 23:37:00,17731.0,0.0202558262385
2017-08-02 23:38:00,17729.0,0.0202558262385
2017-08-02 23:39:00,17730.0,0.0202558262385
2017-08-02 23:40:00,17745.0,0.024694384513
2017-08-02 23:41:00,17744.0,0.024694384513
2017-08-02 23:42:00,17742.0,0.024694384513
2017-08-02 23:43:00,17745.0,0.030994384513
2017-08-02 23:44:00,17746.0,0.030994384513
2017-08-02 23:45:00,17765.0,0.0343018136464
2017-08-02 23:46:00,17769.0,0.0343018136464
2017-08-02 23:47:00,17768.0,0.0343018136464
2017-08-02 23:48:00,17767.0,0.0343018136464
2017-08-02 23:49:00,17767.0,0.0343018136464
2017-08-02 23:50:00,17780.0,0.0207370696401
2017-08-02 23:51:00,17781.0,0.0207370696401
2017-08-02 23:52:00,17782.0,0.0207370696401
2017-08-02 23:53:00,17783.0,0.0144370696401
2017-08-02 23:54:00,17784.0,0.0144370696401
2017-08-02 23:55:00,17799.0,0.0100689115426
2017-08-02 23:56:00,17801.0,0.0100689115426
2017-08-02 23:57:00,17802.0,0.0310689115426
2017-08-02 23:58:00,17804.0,0.0310689115426
2017-08-02 23:59:00,17804.0,0.0310689115426
2017-08-03 00:00:00,17764.0,0.142573816713
2017-08-03 00:01:00,17763.0,0.142573816713
2017-08-03 00:02:00,17763.0,0.142573816713
2017-08-03 00:03:00,17763.0,0.142573816713
2017-08-03 00:04:00,17763.0,0.142573816713
2017-08-03 00:05:00,17759.0,0.142177689567
2017-08-03 00:06:00,17757.0,0.142177689567
2017-08-03 00:07:00,17756.0,0.142177689567
2017-08-03 00:08:00,17757.0,0.142177689567
2017-08-03 00:09:00,17757.0,0.142177689567
2017-08-03 00:10:00,17762.0,0.00376010481836
2017-08-03 00:11:00,17762.0,0.00376010481836
2017-08-03 00:12:00,17762.0,0.00376010481836
2017-08-03 00:13:00,17763.0,0.00376010481836
2017-08-03 00:14:00,17763.0,0.00376010481836
2017-08-03 00:15:00,17759.0,0.00380248588113
2017-08-03 00:16:00,17760.0,0.00380248588113
2017-08-03 00:17:00,17761.0,0.00380248588113
2017-08-03 00:18:00,17761.0,0.00380248588113
2017-08-03 00:19:00,17761.0,0.00380248588113
2017-08-03 00:20:00,17764.0,0.00380248588113
2017-08-03 00:21:00,17764.0,0.00380248588113
2017-08-03 00:22:00,17763.0,0.00380248588113
2017-08-03 00:23:00,17765.0,0.00380248588113
2017-08-03 00:24:00,17765.0,0.00380248588113
2017-08-03 00:25:00,17767.0,0.0
2017-08-03 00:26:00,17766.0,0.0
2017-08-03 00:27:00,17768.0,0.0
2017-08-03 00:28:00,17768.0,0.0
2017-08-03 00:29:00,17768.0,0.0
2017-08-03 00:30:00,17749.0,0.018215799382
2017-08-03 00:31:00,17751.0,0.018215799382
2017-08-03 00:32:00,17750.0,0.018215799382
2017-08-03 00:33:00,17751.0,0.018215799382
2017-08-03 00:34:00,17752.0,0.018215799382
2017-08-03 00:35:00,17753.0,0.0313522702701
2017-08-03 00:36:00,17752.0,0.0313522702701
2017-08-03 00:37:00,17753.0,0.0313522702701
2017-08-03 00:38:00,17752.0,0.0313522702701
2017-08-03 00:39:00,17752.0,0.0313522702701
2017-08-03 00:40:00,17757.0,0.0
2017-08-03 00:41:00,17756.0,0.0
2017-08-03 00:42:00,17757.0,0.0
2017-08-03 00:43:00,17758.0,0.0
2017-08-03 00:44:00,17759.0,0.0
2017-08-03 00:45:00,17764.0,0.0
2017-08-03 00:46:00,17765.0,0.0
2017-08-03 00:47:00,17765.0,0.0
2017-08-03 00:48:00,17767.0,0.0
2017-08-03 00:49:00,17767.0,0.0
2017-08-03 00:50:00,17773.0,0.0
2017-08-03 00:51:00,17774.0,0.0
2017-08-03 00:52:00,17774.0,0.0
2017-08-03 00:53:00,17774.0,0.0
2017-08-03 00:54:00,17774.0,0.0
2017-08-03 00:55:00,17773.0,0.0
2017-08-03 00:56:00,17774.0,0.0
2017-08-03 00:57:00,17774.0,0.0
2017-08-03 00:58:00,17774.0,0.0
2017-08-03 00:59:00,17775.0,0.0
2017-08-03 01:00:00,17778.0,0.00503255028303
2017-08-03 01:01:00,17778.0,0.00503255028303
2017-08-03 01:02:00,17777.0,0.00503255028303
2017-08-03 01:03:00,17776.0,0.00503255028303
2017-08-03 01:04:00,17776.0,0.00503255028303
2017-08-03 01:05:00,17776.0,0.00503255028303
2017-08-03 01:06:00,17776.0,0.00503255028303
2017-08-03 01:07:00,17776.0,0.00503255028303
2017-08-03 01:08:00,17775.0,0.00503255028303
2017-08-03 01:09:00,17775.0,0.00503255028303
2017-08-03 01:10:00,17776.0,0.0
2017-08-03 01:11:00,17778.0,0.0
2017-08-03 01:12:00,17778.0,0.0
2017-08-03 01:13:00,17779.0,0.0
2017-08-03 01:14:00,17779.0,0.0
2017-08-03 01:15:00,17772.0,0.0063
2017-08-03 01:16:00,17771.0,0.0063
2017-08-03 01:17:00,17773.0,0.0063
2017-08-03 01:18:00,17773.0,0.0063
2017-08-03 01:19:00,17772.0,0.0063
2017-08-03 01:20:00,17774.0,0.0063
2017-08-03 01:21:00,17774.0,0.0063
2017-08-03 01:22:00,17775.0,0.0063
2017-08-03 01:23:00,17775.0,0.0063
2017-08-03 01:24:00,17775.0,0.0063
2017-08-03 01:25:00,17776.0,0.0
2017-08-03 01:26:00,17778.0,0.0
2017-08-03 01:27:00,17777.0,0.0
2017-08-03 01:28:00,17777.0,0.0
2017-08-03 01:29:00,17778.0,0.0
2017-08-03 01:30:00,17764.0,0.0
2017-08-03 01:31:00,17764.0,0.0
2017-08-03 01:32:00,17764.0,0.0
2017-08-03 01:33:00,17764.0,0.0
2017-08-03 01:34:00,17763.0,0.0
2017-08-03 01:35:00,17765.0,0.0
2017-08-03 01:36:00,17765.0,0.0
2017-08-03 01:37:00,17766.0,0.0
2017-08-03 01:38:00,17766.0,0.0
2017-08-03 01:39:00,17765.0,0.0
2017-08-03 01:40:00,17772.0,0.0
2017-08-03 01:41:00,17773.0,0.0
2017-08-03 01:42:00,17775.0,0.0
2017-08-03 01:43:00,17775.0,0.0
2017-08-03 01:44:00,17777.0,0.0
2017-08-03 01:45:00,17780.0,0.0
2017-08-03 01:46:00,17780.0,0.0
2017-08-03 01:47:00,17780.0,0.0
2017-08-03 01:48:00,17780.0,0.0
2017-08-03 01:49:00,17780.0,0.0
2017-08-03 01:50:00,17781.0,0.0
2017-08-03 01:51:00,17781.0,0.0
2017-08-03 01:52:00,17781.0,0.0
2017-08-03 01:53:00,17782.0,0.0
2017-08-03 01:54:00,17782.0,0.0
2017-08-03 01:55:00,17785.0,0.0
2017-08-03 01:56:00,17785.0,0.0
2017-08-03 01:57:00,17785.0,0.0
2017-08-03 01:58:00,17786.0,0.0
2017-08-03 01:59:00,17786.0,0.0
2017-08-03 02:00:00,17776.0,0.0
2017-08-03 02:01:00,17776.0,0.0
2017-08-03 02:02:00,17776.0,0.0
2017-08-03 02:03:00,17776.0,0.0
2017-08-03 02:04:00,17776.0,0.0
2017-08-03 02:05:00,17780.0,0.0
2017-08-03 02:06:00,17781.0,0.0
2017-08-03 02:07:00,17780.0,0.0
2017-08-03 02:08:00,17780.0,0.0
2017-08-03 02:09:00,17783.0,0.00488368207521
2017-08-03 02:10:00,17783.0,0.00488368207521
2017-08-03 02:11:00,17783.0,0.00488368207521
2017-08-03 02:12:00,17784.0,0.00488368207521
2017-08-03 02:13:00,17784.0,0.00488368207521
2017-08-03 02:14:00,17784.0,0.00488368207521
2017-08-03 02:15:00,17781.0,0.0104148791655
2017-08-03 02:16:00,17781.0,0.0104148791655
2017-08-03 02:17:00,17783.0,0.0104148791655
2017-08-03 02:18:00,17783.0,0.0104148791655
2017-08-03 02:19:00,17784.0,0.00553119709029
2017-08-03 02:20:00,17788.0,0.0104058189027
2017-08-03 02:21:00,17788.0,0.0104058189027
2017-08-03 02:22:00,17787.0,0.0104058189027
2017-08-03 02:23:00,17787.0,0.0104058189027
2017-08-03 02:24:00,17787.0,0.0104058189027
2017-08-03 02:25:00,17790.0,0.00487462181243
2017-08-03 02:26:00,17792.0,0.00487462181243
2017-08-03 02:27:00,17792.0,0.00487462181243
2017-08-03 02:28:00,17793.0,0.00487462181243
2017-08-03 02:29:00,17793.0,0.00487462181243
2017-08-03 02:30:00,17783.0,0.0
2017-08-03 02:31:00,17783.0,0.0
2017-08-03 02:32:00,17782.0,0.0
2017-08-03 02:33:00,17783.0,0.0
2017-08-03 02:34:00,17783.0,0.0
2017-08-03 02:35:00,17782.0,0.0
2017-08-03 02:36:00,17782.0,0.0
2017-08-03 02:37:00,17783.0,0.0
2017-08-03 02:38:00,17783.0,0.0
2017-08-03 02:39:00,17785.0,0.0
2017-08-03 02:40:00,17785.0,0.0
2017-08-03 02:41:00,17784.0,0.0
2017-08-03 02:42:00,17785.0,0.0
2017-08-03 02:43:00,17785.0,0.0
2017-08-03 02:44:00,17786.0,0.0
2017-08-03 02:45:00,17785.0,0.0
2017-08-03 02:46:00,17785.0,0.0
2017-08-03 02:47:00,17785.0,0.0
2017-08-03 02:48:00,17785.0,0.0
2017-08-03 02:49:00,17785.0,0.0
2017-08-03 02:50:00,17787.0,0.0
2017-08-03 02:51:00,17787.0,0.0
2017-08-03 02:52:00,17787.0,0.0
2017-08-03 02:53:00,17787.0,0.0
2017-08-03 02:54:00,17787.0,0.0
2017-08-03 02:55:00,17788.0,0.00573072876089
2017-08-03 02:56:00,17788.0,0.00573072876089
2017-08-03 02:57:00,17788.0,0.00573072876089
2017-08-03 02:58:00,17788.0,0.00573072876089
2017-08-03 02:59:00,17788.0,0.00573072876089
2017-08-03 03:00:00,17793.0,0.0187433495202
2017-08-03 03:01:00,17791.0,0.0187433495202
2017-08-03 03:02:00,17792.0,0.0187433495202
2017-08-03 03:03:00,17792.0,0.0187433495202
2017-08-03 03:04:00,17792.0,0.0187433495202
2017-08-03 03:05:00,17792.0,0.0130126207593
2017-08-03 03:06:00,17792.0,0.0130126207593
2017-08-03 03:07:00,17792.0,0.0130126207593
2017-08-03 03:08:00,17793.0,0.0130126207593
2017-08-03 03:09:00,17793.0,0.0130126207593
2017-08-03 03:10:00,17797.0,0.00511769391023
2017-08-03 03:11:00,17796.0,0.00511769391023
2017-08-03 03:12:00,17796.0,0.00511769391023
2017-08-03 03:13:00,17796.0,0.00511769391023
2017-08-03 03:14:00,17796.0,0.00511769391023
2017-08-03 03:15:00,17797.0,0.00511769391023
2017-08-03 03:16:00,17797.0,0.00511769391023
2017-08-03 03:17:00,17797.0,0.00511769391023
2017-08-03 03:18:00,17797.0,0.00511769391023
2017-08-03 03:19:00,17797.0,0.00511769391023
2017-08-03 03:20:00,17794.0,0.00602076849001
2017-08-03 03:21:00,17794.0,0.00602076849001
2017-08-03 03:22:00,17795.0,0.00602076849001
2017-08-03 03:23:00,17795.0,0.00602076849001
2017-08-03 03:24:00,17795.0,0.00602076849001
2017-08-03 03:25:00,17795.0,0.00602076849001
2017-08-03 03:26:00,17795.0,0.00602076849001
2017-08-03 03:27:00,17795.0,0.00602076849001
2017-08-03 03:28:00,17795.0,0.00602076849001
2017-08-03 03:29:00,17796.0,0.0103060956604
2017-08-03 03:30:00,17790.0,0.00428532717042
2017-08-03 03:31:00,17790.0,0.00428532717042
2017-08-03 03:32:00,17791.0,0.00428532717042
2017-08-03 03:33:00,17792.0,0.00428532717042
2017-08-03 03:34:00,17792.0,0.00428532717042
2017-08-03 03:35:00,17793.0,0.00428532717042
2017-08-03 03:36:00,17793.0,0.00428532717042
2017-08-03 03:37:00,17793.0,0.00428532717042
2017-08-03 03:38:00,17793.0,0.00428532717042
2017-08-03 03:39:00,17793.0,0.0
2017-08-03 03:40:00,17793.0,0.0
2017-08-03 03:41:00,17794.0,0.0
2017-08-03 03:42:00,17793.0,0.0
2017-08-03 03:43:00,17793.0,0.0
2017-08-03 03:44:00,17794.0,0.0
2017-08-03 03:45:00,17795.0,0.0
2017-08-03 03:46:00,17794.0,0.0
2017-08-03 03:47:00,17794.0,0.0
2017-08-03 03:48:00,17793.0,0.0
2017-08-03 03:49:00,17793.0,0.0
2017-08-03 03:50:00,17796.0,0.0
2017-08-03 03:51:00,17796.0,0.0
2017-08-03 03:52:00,17796.0,0.0
2017-08-03 03:53:00,17796.0,0.0
2017-08-03 03:54:00,17796.0,0.0
2017-08-03 03:55:00,17798.0,0.0
2017-08-03 03:56:00,17799.0,0.0
2017-08-03 03:57:00,17801.0,0.0
2017-08-03 03:58:00,17803.0,0.00549662419668
2017-08-03 03:59:00,17805.0,0.00549662419668
2017-08-03 04:00:00,17739.0,0.00549662419668
2017-08-03 04:01:00,17735.0,0.00549662419668
2017-08-03 04:02:00,17735.0,0.00549662419668
2017-08-03 04:03:00,17735.0,0.00549662419668
2017-08-03 04:04:00,17732.0,0.00549662419668
2017-08-03 04:05:00,17732.0,0.00549662419668
2017-08-03 04:06:00,17729.0,0.00549662419668
2017-08-03 04:07:00,17729.0,0.00549662419668
2017-08-03 04:08:00,17728.0,0.0
2017-08-03 04:09:00,17727.0,0.0
2017-08-03 04:10:00,17726.0,0.0
2017-08-03 04:11:00,17730.0,0.0
2017-08-03 04:12:00,17733.0,0.0
2017-08-03 04:13:00,17733.0,0.0
2017-08-03 04:14:00,17733.0,0.0
2017-08-03 04:15:00,17720.0,0.0
2017-08-03 04:16:00,17719.0,0.0
2017-08-03 04:17:00,17719.0,0.0
2017-08-03 04:18:00,17718.0,0.0
2017-08-03 04:19:00,17715.0,0.00361129152014
2017-08-03 04:20:00,17714.0,0.00361129152014
2017-08-03 04:21:00,17714.0,0.00361129152014
2017-08-03 04:22:00,17714.0,0.00361129152014
2017-08-03 04:23:00,17715.0,0.00361129152014
2017-08-03 04:24:00,17716.0,0.00361129152014
2017-08-03 04:25:00,17709.0,0.00361129152014
2017-08-03 04:26:00,17709.0,0.00361129152014
2017-08-03 04:27:00,17707.0,0.00361129152014
2017-08-03 04:28:00,17706.0,0.00361129152014
2017-08-03 04:29:00,17707.0,0.0
2017-08-03 04:30:00,17650.0,0.0063
2017-08-03 04:31:00,17649.0,0.0063
2017-08-03 04:32:00,17647.0,0.0063
2017-08-03 04:33:00,17645.0,0.0063
2017-08-03 04:34:00,17647.0,0.021871958483
2017-08-03 04:35:00,17644.0,0.021871958483
2017-08-03 04:36:00,17643.0,0.021871958483
2017-08-03 04:37:00,17642.0,0.021871958483
2017-08-03 04:38:00,17642.0,0.0063
2017-08-03 04:39:00,17646.0,0.0063
2017-08-03 04:40:00,17642.0,0.0
2017-08-03 04:41:00,17646.0,0.0
2017-08-03 04:42:00,17646.0,0.0129531593738
2017-08-03 04:43:00,17647.0,0.0129531593738
2017-08-03 04:44:00,17647.0,0.0129531593738
2017-08-03 04:45:00,17625.0,0.0255345636212
2017-08-03 04:46:00,17625.0,0.0255345636212
2017-08-03 04:47:00,17625.0,0.0125814042474
2017-08-03 04:48:00,17626.0,0.0125814042474
2017-08-03 04:49:00,17626.0,0.0125814042474
2017-08-03 04:50:00,17633.0,0.0125814042474
2017-08-03 04:51:00,17633.0,0.0125814042474
2017-08-03 04:52:00,17638.0,0.0125814042474
2017-08-03 04:53:00,17638.0,0.0125814042474
2017-08-03 04:54:00,17638.0,0.0125814042474
2017-08-03 04:55:00,17652.0,0.0
2017-08-03 04:56:00,17653.0,0.0
2017-08-03 04:57:00,17654.0,0.0
2017-08-03 04:58:00,17655.0,0.0
2017-08-03 04:59:00,17655.0,0.0
2017-08-03 05:00:00,17540.0,0.0117204846913
2017-08-03 05:01:00,17539.0,0.0117204846913
2017-08-03 05:02:00,17538.0,0.0117204846913
2017-08-03 05:03:00,17538.0,0.0117204846913
2017-08-03 05:04:00,17540.0,0.0117204846913
2017-08-03 05:05:00,17548.0,0.0155529761039
2017-08-03 05:06:00,17550.0,0.0155529761039
2017-08-03 05:07:00,17550.0,0.0155529761039
2017-08-03 05:08:00,17551.0,0.0155529761039
2017-08-03 05:09:00,17553.0,0.0155529761039
2017-08-03 05:10:00,17546.0,0.0101324914127
2017-08-03 05:11:00,17546.0,0.0101324914127
2017-08-03 05:12:00,17546.0,0.0101324914127
2017-08-03 05:13:00,17546.0,0.0101324914127
2017-08-03 05:14:00,17547.0,0.0101324914127
2017-08-03 05:15:00,17498.0,0.0177786965551
2017-08-03 05:16:00,17499.0,0.0177786965551
2017-08-03 05:17:00,17500.0,0.022789180522
2017-08-03 05:18:00,17500.0,0.022789180522
2017-08-03 05:19:00,17500.0,0.022789180522
2017-08-03 05:20:00,17483.0,0.039871984866
2017-08-03 05:21:00,17481.0,0.039871984866
2017-08-03 05:22:00,17478.0,0.0211892329463
2017-08-03 05:23:00,17480.0,0.0211892329463
2017-08-03 05:24:00,17482.0,0.0211892329463
2017-08-03 05:25:00,17476.0,0.0200739006559
2017-08-03 05:26:00,17475.0,0.0200739006559
2017-08-03 05:27:00,17479.0,0.015063416689
2017-08-03 05:28:00,17483.0,0.015063416689
2017-08-03 05:29:00,17484.0,0.015063416689
2017-08-03 05:30:00,17350.0,0.0490507823494
2017-08-03 05:31:00,17348.0,0.0490507823494
2017-08-03 05:32:00,17350.0,0.0490507823494
2017-08-03 05:33:00,17352.0,0.0490507823494
2017-08-03 05:34:00,17353.0,0.0490507823494
2017-08-03 05:35:00,17358.0,0.0590108301261
2017-08-03 05:36:00,17360.0,0.0654472425982
2017-08-03 05:37:00,17361.0,0.070486411953
2017-08-03 05:38:00,17367.0,0.0748971106439
2017-08-03 05:39:00,17367.0,0.0748971106439
2017-08-03 05:40:00,17351.0,0.0921188647038
2017-08-03 05:41:00,17351.0,0.0362096925591
2017-08-03 05:42:00,17353.0,0.0406229290543
2017-08-03 05:43:00,17353.0,0.0406229290543
2017-08-03 05:44:00,17354.0,0.0406229290543
2017-08-03 05:45:00,17308.0,0.0575048408861
2017-08-03 05:46:00,17309.0,0.051068428414
2017-08-03 05:47:00,17308.0,0.0460292590591
2017-08-03 05:48:00,17313.0,0.0473539240197
2017-08-03 05:49:00,17314.0,0.0473539240197
2017-08-03 05:50:00,17311.0,0.0662698316085
2017-08-03 05:51:00,17311.0,0.0662698316085
2017-08-03 05:52:00,17313.0,0.0618565951133
2017-08-03 05:53:00,17318.0,0.0618565951133
2017-08-03 05:54:00,17317.0,0.0618565951133
2017-08-03 05:55:00,17338.0,0.0402241794228
2017-08-03 05:56:00,17340.0,0.0402241794228
2017-08-03 05:57:00,17344.0,0.0402241794228
2017-08-03 05:58:00,17346.0,0.0344888157714
2017-08-03 05:59:00,17349.0,0.0344888157714
2017-08-03 06:00:00,17219.0,0.0628439709999
2017-08-03 06:01:00,17218.0,0.0679547048463
2017-08-03 06:02:00,17225.0,0.0679547048463
2017-08-03 06:03:00,17231.0,0.0679547048463
2017-08-03 06:04:00,17233.0,0.0679547048463
2017-08-03 06:05:00,17241.0,0.104856161412
2017-08-03 06:06:00,17237.0,0.0605453778278
2017-08-03 06:07:00,17240.0,0.0605453778278
2017-08-03 06:08:00,17240.0,0.0605453778278
2017-08-03 06:09:00,17241.0,0.0605453778278
2017-08-03 06:10:00,17225.0,0.0381866024826
2017-08-03 06:11:00,17222.0,0.0536952510747
2017-08-03 06:12:00,17225.0,0.0536952510747
2017-08-03 06:13:00,17222.0,0.0330758686362
2017-08-03 06:14:00,17221.0,0.0330758686362
2017-08-03 06:15:00,17106.0,0.073240069464
2017-08-03 06:16:00,17105.0,0.0306528198186
2017-08-03 06:17:00,17100.0,0.0306528198186
2017-08-03 06:18:00,17106.0,0.0306528198186
2017-08-03 06:19:00,17107.0,0.0306528198186
2017-08-03 06:20:00,17097.0,0.0263148127187
2017-08-03 06:21:00,17100.0,0.0303693106272
2017-08-03 06:22:00,17101.0,0.0303693106272
2017-08-03 06:23:00,17101.0,0.0303693106272
2017-08-03 06:24:00,17102.0,0.0303693106272
2017-08-03 06:25:00,17091.0,0.0527877103413
2017-08-03 06:26:00,17091.0,0.0572949845019
2017-08-03 06:27:00,17089.0,0.0572949845019
2017-08-03 06:28:00,17091.0,0.0572949845019
2017-08-03 06:29:00,17089.0,0.064033551466
2017-08-03 06:30:00,16809.0,0.0892829062195
2017-08-03 06:31:00,16810.0,0.0852284083111
2017-08-03 06:32:00,16811.0,0.0852284083111
2017-08-03 06:33:00,16807.0,0.0852284083111
2017-08-03 06:34:00,16809.0,0.0852284083111
2017-08-03 06:35:00,16810.0,0.0817385777076
2017-08-03 06:36:00,16809.0,0.0772313035469
2017-08-03 06:37:00,16808.0,0.0772313035469
2017-08-03 06:38:00,16803.0,0.0772313035469
2017-08-03 06:39:00,16804.0,0.0704927365829
2017-08-03 06:40:00,16773.0,0.0525888109489
2017-08-03 06:41:00,16765.0,0.0525888109489
2017-08-03 06:42:00,16773.0,0.0613500534491
2017-08-03 06:43:00,16778.0,0.0613500534491
2017-08-03 06:44:00,16778.0,0.0566613318508
2017-08-03 06:45:00,16650.0,0.101736579279
2017-08-03 06:46:00,16640.0,0.101736579279
2017-08-03 06:47:00,16646.0,0.105935042645
2017-08-03 06:48:00,16653.0,0.124175892069
2017-08-03 06:49:00,16656.0,0.124175892069
2017-08-03 06:50:00,16686.0,0.150118175827
2017-08-03 06:51:00,16689.0,0.156418175827
2017-08-03 06:52:00,16694.0,0.159025722885
2017-08-03 06:53:00,16699.0,0.165597275417
2017-08-03 06:54:00,16708.0,0.171467816544
2017-08-03 06:55:00,16740.0,0.160188730057
2017-08-03 06:56:00,16746.0,0.119170905934
2017-08-03 06:57:00,16755.0,0.124483973837
2017-08-03 06:58:00,16765.0,0.110347689105
2017-08-03 06:59:00,16768.0,0.110347689105
2017-08-03 07:00:00,16488.0,0.169767635187
2017-08-03 07:01:00,16478.0,0.163467635187
2017-08-03 07:02:00,16481.0,0.152098845629
2017-08-03 07:03:00,16487.0,0.145527293098
2017-08-03 07:04:00,16491.0,0.150046371868
2017-08-03 07:05:00,16539.0,0.151686687423
2017-08-03 07:06:00,16529.0,0.145291750126
2017-08-03 07:07:00,16521.0,0.135780218856
2017-08-03 07:08:00,16542.0,0.131675654166
2017-08-03 07:09:00,16549.0,0.14188742668
2017-08-03 07:10:00,16520.0,0.0483442183388
2017-08-03 07:11:00,16496.0,0.0531709802556
2017-08-03 07:12:00,16506.0,0.0630757371149
2017-08-03 07:13:00,16507.0,0.0630757371149
2017-08-03 07:14:00,16507.0,0.0573893825694
2017-08-03 07:15:00,16323.0,0.100031792818
2017-08-03 07:16:00,16316.0,0.100031792818
2017-08-03 07:17:00,16319.0,0.100031792818
2017-08-03 07:18:00,16324.0,0.100031792818
2017-08-03 07:19:00,16318.0,0.0898200203037
2017-08-03 07:20:00,16344.0,0.11006493029
2017-08-03 07:21:00,16327.0,0.111466437667
2017-08-03 07:22:00,16339.0,0.101561680808
2017-08-03 07:23:00,16357.0,0.10709922886
2017-08-03 07:24:00,16359.0,0.102395963508
2017-08-03 07:25:00,16390.0,0.0789900784756
2017-08-03 07:26:00,16378.0,0.0789900784756
2017-08-03 07:27:00,16387.0,0.0929388921524
2017-08-03 07:28:00,16399.0,0.0929388921524
2017-08-03 07:29:00,16409.0,0.0929388921524
2017-08-03 07:30:00,15971.0,0.160712464962
2017-08-03 07:31:00,15961.0,0.154484195668
2017-08-03 07:32:00,15971.0,0.158423517256
2017-08-03 07:33:00,15970.0,0.156924531511
2017-08-03 07:34:00,15975.0,0.156924531511
2017-08-03 07:35:00,16015.0,0.212573785244
2017-08-03 07:36:00,16000.0,0.16593578738
2017-08-03 07:37:00,15993.0,0.158286973703
2017-08-03 07:38:00,16005.0,0.198001574956
2017-08-03 07:39:00,16007.0,0.158286973703
2017-08-03 07:40:00,15977.0,0.150401571072
2017-08-03 07:41:00,15965.0,0.106228510611
2017-08-03 07:42:00,15978.0,0.107756008839
2017-08-03 07:43:00,15977.0,0.103717446532
2017-08-03 07:44:00,15981.0,0.191514751856
2017-08-03 07:45:00,15880.0,0.210321582739
2017-08-03 07:46:00,15859.0,0.110139709021
2017-08-03 07:47:00,15870.0,0.103839709021
2017-08-03 07:48:00,15880.0,0.159207315616
2017-08-03 07:49:00,15886.0,0.116220395402
2017-08-03 07:50:00,15961.0,0.155431839479
2017-08-03 07:51:00,15938.0,0.108103362173
2017-08-03 07:52:00,15963.0,0.100959687517
2017-08-03 07:53:00,15972.0,0.106661824317
2017-08-03 07:54:00,15966.0,0.106661824317
2017-08-03 07:55:00,16117.0,0.228307418008
2017-08-03 07:56:00,16118.0,0.133799708644
2017-08-03 07:57:00,16153.0,0.138715708771
2017-08-03 07:58:00,16168.0,0.138715708771
2017-08-03 07:59:00,16171.0,0.153801839803
2017-08-03 08:00:00,15954.0,0.200729182413
2017-08-03 08:01:00,15935.0,0.205827190793
2017-08-03 08:02:00,15966.0,0.200590179069
2017-08-03 08:03:00,15976.0,0.176059559902
2017-08-03 08:04:00,15997.0,0.18007836425
2017-08-03 08:05:00,16123.0,0.172884678525
2017-08-03 08:06:00,16109.0,0.161927621335
2017-08-03 08:07:00,16119.0,0.165689460508
2017-08-03 08:08:00,16131.0,0.165689460508
2017-08-03 08:09:00,16215.0,0.259813360031
2017-08-03 08:10:00,16214.0,0.178214244954
2017-08-03 08:11:00,16216.0,0.103312410664
2017-08-03 08:12:00,16215.0,0.103312410664
2017-08-03 08:13:00,16239.0,0.112568944565
2017-08-03 08:14:00,16237.0,0.108550140218
2017-08-03 08:15:00,16213.0,0.167218710158
2017-08-03 08:16:00,16204.0,0.131268363997
2017-08-03 08:17:00,16208.0,0.118073696611
2017-08-03 08:18:00,16223.0,0.118073696611
2017-08-03 08:19:00,16234.0,0.0911553524304
2017-08-03 08:20:00,16301.0,0.209906940504
2017-08-03 08:21:00,16297.0,0.161909553055
2017-08-03 08:22:00,16324.0,0.161909553055
2017-08-03 08:23:00,16339.0,0.162857035798
2017-08-03 08:24:00,16456.0,0.210573616909
2017-08-03 08:25:00,16455.0,0.148311999421
2017-08-03 08:26:00,16482.0,0.183311999421
2017-08-03 08:27:00,16481.0,0.183311999421
2017-08-03 08:28:00,16507.0,0.152711564693
2017-08-03 08:29:00,16506.0,0.152711564693
2017-08-03 08:30:00,16279.0,0.189119136252
2017-08-03 08:31:00,16261.0,0.173581468734
2017-08-03 08:32:00,16272.0,0.173581468734
2017-08-03 08:33:00,16280.0,0.174734367545
2017-08-03 08:34:00,16295.0,0.113243524044
2017-08-03 08:35:00,16359.0,0.146842251426
2017-08-03 08:36:00,16355.0,0.159133947425
2017-08-03 08:37:00,16370.0,0.159133947425
2017-08-03 08:38:00,16375.0,0.158911796345
2017-08-03 08:39:00,16420.0,0.160780574734
