,number_of_vehicle_parked,power_demand
2018-01-05 00:18:00,2087.0,0.0
2018-01-05 00:19:00,2087.0,0.0
2018-01-05 00:20:00,2087.0,0.0
2018-01-05 00:21:00,2087.0,0.0
2018-01-05 00:22:00,2087.0,0.0
2018-01-05 00:23:00,2087.0,0.0
2018-01-05 00:24:00,2087.0,0.0
2018-01-05 00:25:00,2088.0,0.0
2018-01-05 00:26:00,2088.0,0.0
2018-01-05 00:27:00,2088.0,0.0
2018-01-05 00:28:00,2089.0,0.0
2018-01-05 00:29:00,2089.0,0.0
2018-01-05 00:30:00,2088.0,0.0
2018-01-05 00:31:00,2088.0,0.0
2018-01-05 00:32:00,2088.0,0.0
2018-01-05 00:33:00,2088.0,0.0
2018-01-05 00:34:00,2088.0,0.0
2018-01-05 00:35:00,2090.0,0.0
2018-01-05 00:36:00,2090.0,0.0
2018-01-05 00:37:00,2090.0,0.0
2018-01-05 00:38:00,2090.0,0.0
2018-01-05 00:39:00,2090.0,0.0
2018-01-05 00:40:00,2092.0,0.0
2018-01-05 00:41:00,2091.0,0.0
2018-01-05 00:42:00,2091.0,0.0
2018-01-05 00:43:00,2091.0,0.0
2018-01-05 00:44:00,2091.0,0.0
2018-01-05 00:45:00,2090.0,0.0
2018-01-05 00:46:00,2090.0,0.0
2018-01-05 00:47:00,2091.0,0.0
2018-01-05 00:48:00,2091.0,0.0
2018-01-05 00:49:00,2091.0,0.0
2018-01-05 00:50:00,2091.0,0.0
2018-01-05 00:51:00,2091.0,0.0
2018-01-05 00:52:00,2091.0,0.0
2018-01-05 00:53:00,2091.0,0.0
2018-01-05 00:54:00,2091.0,0.0
2018-01-05 00:55:00,2092.0,0.0
2018-01-05 00:56:00,2092.0,0.0
2018-01-05 00:57:00,2092.0,0.0
2018-01-05 00:58:00,2092.0,0.0
2018-01-05 00:59:00,2092.0,0.0
2018-01-05 01:00:00,2085.0,0.0
2018-01-05 01:01:00,2085.0,0.0
2018-01-05 01:02:00,2085.0,0.0
2018-01-05 01:03:00,2085.0,0.0
2018-01-05 01:04:00,2086.0,0.0
2018-01-05 01:05:00,2086.0,0.0
2018-01-05 01:06:00,2086.0,0.0
2018-01-05 01:07:00,2086.0,0.0
2018-01-05 01:08:00,2086.0,0.0
2018-01-05 01:09:00,2086.0,0.0
2018-01-05 01:10:00,2086.0,0.0
2018-01-05 01:11:00,2086.0,0.0
2018-01-05 01:12:00,2086.0,0.0
2018-01-05 01:13:00,2086.0,0.0
2018-01-05 01:14:00,2086.0,0.0
2018-01-05 01:15:00,2086.0,0.0
2018-01-05 01:16:00,2086.0,0.0
2018-01-05 01:17:00,2086.0,0.0
2018-01-05 01:18:00,2086.0,0.0
2018-01-05 01:19:00,2086.0,0.0
2018-01-05 01:20:00,2087.0,0.00449229485016
2018-01-05 01:21:00,2087.0,0.00449229485016
2018-01-05 01:22:00,2087.0,0.00449229485016
2018-01-05 01:23:00,2087.0,0.00449229485016
2018-01-05 01:24:00,2087.0,0.00449229485016
2018-01-05 01:25:00,2088.0,0.00449229485016
2018-01-05 01:26:00,2088.0,0.00449229485016
2018-01-05 01:27:00,2088.0,0.00449229485016
2018-01-05 01:28:00,2088.0,0.00449229485016
2018-01-05 01:29:00,2088.0,0.00449229485016
2018-01-05 01:30:00,2090.0,0.0
2018-01-05 01:31:00,2090.0,0.0
2018-01-05 01:32:00,2090.0,0.0
2018-01-05 01:33:00,2090.0,0.0
2018-01-05 01:34:00,2090.0,0.0
2018-01-05 01:35:00,2091.0,0.0
2018-01-05 01:36:00,2091.0,0.0
2018-01-05 01:37:00,2091.0,0.0
2018-01-05 01:38:00,2091.0,0.0
2018-01-05 01:39:00,2091.0,0.0
2018-01-05 01:40:00,2091.0,0.0
2018-01-05 01:41:00,2091.0,0.0
2018-01-05 01:42:00,2091.0,0.0
2018-01-05 01:43:00,2091.0,0.0
2018-01-05 01:44:00,2091.0,0.0
2018-01-05 01:45:00,2091.0,0.0
2018-01-05 01:46:00,2091.0,0.0
2018-01-05 01:47:00,2091.0,0.0
2018-01-05 01:48:00,2091.0,0.0
2018-01-05 01:49:00,2091.0,0.0
2018-01-05 01:50:00,2092.0,0.00508866337725
2018-01-05 01:51:00,2092.0,0.00508866337725
2018-01-05 01:52:00,2092.0,0.00508866337725
2018-01-05 01:53:00,2092.0,0.00508866337725
2018-01-05 01:54:00,2092.0,0.00508866337725
2018-01-05 01:55:00,2092.0,0.00508866337725
2018-01-05 01:56:00,2092.0,0.00508866337725
2018-01-05 01:57:00,2092.0,0.00508866337725
2018-01-05 01:58:00,2092.0,0.00508866337725
2018-01-05 01:59:00,2092.0,0.00508866337725
2018-01-05 02:00:00,2093.0,0.0
2018-01-05 02:01:00,2093.0,0.0
2018-01-05 02:02:00,2093.0,0.0
2018-01-05 02:03:00,2093.0,0.0
2018-01-05 02:04:00,2093.0,0.0
2018-01-05 02:05:00,2093.0,0.0
2018-01-05 02:06:00,2093.0,0.0
2018-01-05 02:07:00,2093.0,0.0
2018-01-05 02:08:00,2093.0,0.0
2018-01-05 02:09:00,2093.0,0.0
2018-01-05 02:10:00,2093.0,0.0
2018-01-05 02:11:00,2093.0,0.0
2018-01-05 02:12:00,2093.0,0.0
2018-01-05 02:13:00,2093.0,0.0
2018-01-05 02:14:00,2093.0,0.0
2018-01-05 02:15:00,2093.0,0.0
2018-01-05 02:16:00,2093.0,0.0
2018-01-05 02:17:00,2093.0,0.0
2018-01-05 02:18:00,2093.0,0.0
2018-01-05 02:19:00,2093.0,0.0
2018-01-05 02:20:00,2093.0,0.0
2018-01-05 02:21:00,2093.0,0.0
2018-01-05 02:22:00,2093.0,0.0
2018-01-05 02:23:00,2093.0,0.0
2018-01-05 02:24:00,2093.0,0.0
2018-01-05 02:25:00,2093.0,0.0
2018-01-05 02:26:00,2093.0,0.0
2018-01-05 02:27:00,2093.0,0.0
2018-01-05 02:28:00,2093.0,0.0
2018-01-05 02:29:00,2093.0,0.0
2018-01-05 02:30:00,2093.0,0.0
2018-01-05 02:31:00,2093.0,0.0
2018-01-05 02:32:00,2093.0,0.0
2018-01-05 02:33:00,2093.0,0.0
2018-01-05 02:34:00,2093.0,0.0
2018-01-05 02:35:00,2093.0,0.0
2018-01-05 02:36:00,2093.0,0.0
2018-01-05 02:37:00,2093.0,0.0
2018-01-05 02:38:00,2093.0,0.0
2018-01-05 02:39:00,2093.0,0.0
2018-01-05 02:40:00,2093.0,0.0
2018-01-05 02:41:00,2093.0,0.0
2018-01-05 02:42:00,2093.0,0.0
2018-01-05 02:43:00,2093.0,0.0
2018-01-05 02:44:00,2093.0,0.0
2018-01-05 02:45:00,2093.0,0.0
2018-01-05 02:46:00,2093.0,0.0
2018-01-05 02:47:00,2093.0,0.0
2018-01-05 02:48:00,2093.0,0.0
2018-01-05 02:49:00,2094.0,0.0
2018-01-05 02:50:00,2093.0,0.0
2018-01-05 02:51:00,2093.0,0.0
2018-01-05 02:52:00,2093.0,0.0
2018-01-05 02:53:00,2093.0,0.0
2018-01-05 02:54:00,2093.0,0.0
2018-01-05 02:55:00,2094.0,0.0
2018-01-05 02:56:00,2094.0,0.0
2018-01-05 02:57:00,2094.0,0.0
2018-01-05 02:58:00,2094.0,0.0
2018-01-05 02:59:00,2094.0,0.0
2018-01-05 03:00:00,2094.0,0.0
2018-01-05 03:01:00,2094.0,0.0
2018-01-05 03:02:00,2094.0,0.0
2018-01-05 03:03:00,2094.0,0.0
2018-01-05 03:04:00,2094.0,0.0
2018-01-05 03:05:00,2094.0,0.0
2018-01-05 03:06:00,2094.0,0.0
2018-01-05 03:07:00,2094.0,0.0
2018-01-05 03:08:00,2094.0,0.0
2018-01-05 03:09:00,2094.0,0.0
2018-01-05 03:10:00,2094.0,0.0
2018-01-05 03:11:00,2094.0,0.0
2018-01-05 03:12:00,2094.0,0.0
2018-01-05 03:13:00,2094.0,0.0
2018-01-05 03:14:00,2094.0,0.0
2018-01-05 03:15:00,2093.0,0.0
2018-01-05 03:16:00,2093.0,0.0
2018-01-05 03:17:00,2093.0,0.0
2018-01-05 03:18:00,2093.0,0.0
2018-01-05 03:19:00,2093.0,0.0
2018-01-05 03:20:00,2093.0,0.0
2018-01-05 03:21:00,2093.0,0.0
2018-01-05 03:22:00,2093.0,0.0
2018-01-05 03:23:00,2093.0,0.0
2018-01-05 03:24:00,2093.0,0.0
2018-01-05 03:25:00,2093.0,0.0
2018-01-05 03:26:00,2093.0,0.0
2018-01-05 03:27:00,2093.0,0.0
2018-01-05 03:28:00,2093.0,0.0
2018-01-05 03:29:00,2093.0,0.0
2018-01-05 03:30:00,2093.0,0.0
2018-01-05 03:31:00,2093.0,0.0
2018-01-05 03:32:00,2093.0,0.0
2018-01-05 03:33:00,2093.0,0.0
2018-01-05 03:34:00,2093.0,0.0
2018-01-05 03:35:00,2094.0,0.0
2018-01-05 03:36:00,2093.0,0.0
2018-01-05 03:37:00,2093.0,0.0
2018-01-05 03:38:00,2093.0,0.0
2018-01-05 03:39:00,2093.0,0.0
2018-01-05 03:40:00,2093.0,0.0
2018-01-05 03:41:00,2093.0,0.0
2018-01-05 03:42:00,2093.0,0.0
2018-01-05 03:43:00,2093.0,0.0
2018-01-05 03:44:00,2093.0,0.0
2018-01-05 03:45:00,2091.0,0.0
2018-01-05 03:46:00,2091.0,0.0
2018-01-05 03:47:00,2091.0,0.0
2018-01-05 03:48:00,2091.0,0.0
2018-01-05 03:49:00,2091.0,0.0
2018-01-05 03:50:00,2091.0,0.0
2018-01-05 03:51:00,2091.0,0.0
2018-01-05 03:52:00,2091.0,0.0
2018-01-05 03:53:00,2091.0,0.0
2018-01-05 03:54:00,2091.0,0.0
2018-01-05 03:55:00,2091.0,0.0
2018-01-05 03:56:00,2092.0,0.0
2018-01-05 03:57:00,2092.0,0.0
2018-01-05 03:58:00,2092.0,0.0
2018-01-05 03:59:00,2094.0,0.0
2018-01-05 04:00:00,2089.0,0.0
2018-01-05 04:01:00,2089.0,0.0
2018-01-05 04:02:00,2089.0,0.0
2018-01-05 04:03:00,2089.0,0.0
2018-01-05 04:04:00,2089.0,0.0
2018-01-05 04:05:00,2089.0,0.0
2018-01-05 04:06:00,2089.0,0.0
2018-01-05 04:07:00,2089.0,0.0
2018-01-05 04:08:00,2089.0,0.0
2018-01-05 04:09:00,2089.0,0.0
2018-01-05 04:10:00,2087.0,0.0
2018-01-05 04:11:00,2087.0,0.0
2018-01-05 04:12:00,2087.0,0.0
2018-01-05 04:13:00,2087.0,0.0
2018-01-05 04:14:00,2087.0,0.0
2018-01-05 04:15:00,2086.0,0.0
2018-01-05 04:16:00,2086.0,0.0
2018-01-05 04:17:00,2086.0,0.0
2018-01-05 04:18:00,2086.0,0.0
2018-01-05 04:19:00,2085.0,0.0
2018-01-05 04:20:00,2085.0,0.0
2018-01-05 04:21:00,2085.0,0.0
2018-01-05 04:22:00,2085.0,0.0
2018-01-05 04:23:00,2085.0,0.0
2018-01-05 04:24:00,2085.0,0.0
2018-01-05 04:25:00,2083.0,0.0
2018-01-05 04:26:00,2083.0,0.0
2018-01-05 04:27:00,2083.0,0.0
2018-01-05 04:28:00,2083.0,0.0
2018-01-05 04:29:00,2083.0,0.0
2018-01-05 04:30:00,2078.0,0.0
2018-01-05 04:31:00,2078.0,0.0
2018-01-05 04:32:00,2078.0,0.0
2018-01-05 04:33:00,2077.0,0.0
2018-01-05 04:34:00,2077.0,0.0
2018-01-05 04:35:00,2077.0,0.0063
2018-01-05 04:36:00,2077.0,0.0063
2018-01-05 04:37:00,2077.0,0.0063
2018-01-05 04:38:00,2077.0,0.0063
2018-01-05 04:39:00,2077.0,0.0063
2018-01-05 04:40:00,2077.0,0.0063
2018-01-05 04:41:00,2076.0,0.0063
2018-01-05 04:42:00,2076.0,0.0063
2018-01-05 04:43:00,2076.0,0.0063
2018-01-05 04:44:00,2076.0,0.0063
2018-01-05 04:45:00,2075.0,0.00159245998491
2018-01-05 04:46:00,2076.0,0.00159245998491
2018-01-05 04:47:00,2076.0,0.00159245998491
2018-01-05 04:48:00,2076.0,0.00159245998491
2018-01-05 04:49:00,2076.0,0.00159245998491
2018-01-05 04:50:00,2075.0,0.00159245998491
2018-01-05 04:51:00,2075.0,0.00159245998491
2018-01-05 04:52:00,2075.0,0.00159245998491
2018-01-05 04:53:00,2074.0,0.00159245998491
2018-01-05 04:54:00,2075.0,0.00159245998491
2018-01-05 04:55:00,2075.0,0.0
2018-01-05 04:56:00,2075.0,0.0
2018-01-05 04:57:00,2075.0,0.0
2018-01-05 04:58:00,2075.0,0.0
2018-01-05 04:59:00,2075.0,0.0
2018-01-05 05:00:00,2061.0,0.0
2018-01-05 05:01:00,2061.0,0.0
2018-01-05 05:02:00,2061.0,0.0
2018-01-05 05:03:00,2061.0,0.0
2018-01-05 05:04:00,2061.0,0.0
2018-01-05 05:05:00,2063.0,0.0
2018-01-05 05:06:00,2063.0,0.0
2018-01-05 05:07:00,2063.0,0.0
2018-01-05 05:08:00,2063.0,0.0
2018-01-05 05:09:00,2063.0,0.0
2018-01-05 05:10:00,2061.0,0.0
2018-01-05 05:11:00,2061.0,0.0
2018-01-05 05:12:00,2061.0,0.0
2018-01-05 05:13:00,2061.0,0.0
2018-01-05 05:14:00,2061.0,0.0
2018-01-05 05:15:00,2059.0,0.0
2018-01-05 05:16:00,2058.0,0.0
2018-01-05 05:17:00,2059.0,0.0
2018-01-05 05:18:00,2059.0,0.0
2018-01-05 05:19:00,2060.0,0.0
2018-01-05 05:20:00,2054.0,0.0
2018-01-05 05:21:00,2054.0,0.0
2018-01-05 05:22:00,2055.0,0.0
2018-01-05 05:23:00,2056.0,0.0
2018-01-05 05:24:00,2056.0,0.0
2018-01-05 05:25:00,2057.0,0.00900213062157
2018-01-05 05:26:00,2057.0,0.00900213062157
2018-01-05 05:27:00,2057.0,0.00900213062157
2018-01-05 05:28:00,2057.0,0.00900213062157
2018-01-05 05:29:00,2056.0,0.00900213062157
2018-01-05 05:30:00,2037.0,0.00900213062157
2018-01-05 05:31:00,2037.0,0.00900213062157
2018-01-05 05:32:00,2036.0,0.00900213062157
2018-01-05 05:33:00,2035.0,0.00900213062157
2018-01-05 05:34:00,2035.0,0.00900213062157
2018-01-05 05:35:00,2039.0,0.00996312064135
2018-01-05 05:36:00,2038.0,0.00996312064135
2018-01-05 05:37:00,2039.0,0.00996312064135
2018-01-05 05:38:00,2040.0,0.00996312064135
2018-01-05 05:39:00,2040.0,0.00996312064135
2018-01-05 05:40:00,2041.0,0.00996312064135
2018-01-05 05:41:00,2041.0,0.00996312064135
2018-01-05 05:42:00,2042.0,0.00996312064135
2018-01-05 05:43:00,2041.0,0.00996312064135
2018-01-05 05:44:00,2041.0,0.00996312064135
2018-01-05 05:45:00,2037.0,0.00425413082329
2018-01-05 05:46:00,2037.0,0.00425413082329
2018-01-05 05:47:00,2037.0,0.00425413082329
2018-01-05 05:48:00,2039.0,0.00425413082329
2018-01-05 05:49:00,2040.0,0.00425413082329
2018-01-05 05:50:00,2042.0,0.00768921407929
2018-01-05 05:51:00,2041.0,0.00768921407929
2018-01-05 05:52:00,2039.0,0.00768921407929
2018-01-05 05:53:00,2039.0,0.00768921407929
2018-01-05 05:54:00,2040.0,0.00768921407929
2018-01-05 05:55:00,2043.0,0.003435083256
2018-01-05 05:56:00,2044.0,0.003435083256
2018-01-05 05:57:00,2044.0,0.003435083256
2018-01-05 05:58:00,2042.0,0.003435083256
2018-01-05 05:59:00,2042.0,0.003435083256
2018-01-05 06:00:00,2009.0,0.0147926708204
2018-01-05 06:01:00,2009.0,0.0147926708204
2018-01-05 06:02:00,2010.0,0.0147926708204
2018-01-05 06:03:00,2010.0,0.0147926708204
2018-01-05 06:04:00,2010.0,0.0147926708204
2018-01-05 06:05:00,2005.0,0.0147926708204
2018-01-05 06:06:00,2006.0,0.0161279181711
2018-01-05 06:07:00,2008.0,0.0161279181711
2018-01-05 06:08:00,2010.0,0.0161279181711
2018-01-05 06:09:00,2010.0,0.0161279181711
2018-01-05 06:10:00,2012.0,0.00133524735069
2018-01-05 06:11:00,2011.0,0.0
2018-01-05 06:12:00,2010.0,0.0
2018-01-05 06:13:00,2011.0,0.0
2018-01-05 06:14:00,2012.0,0.0
2018-01-05 06:15:00,1988.0,0.00417455857485
2018-01-05 06:16:00,1989.0,0.00417455857485
2018-01-05 06:17:00,1993.0,0.00417455857485
2018-01-05 06:18:00,1992.0,0.00417455857485
2018-01-05 06:19:00,1992.0,0.00417455857485
2018-01-05 06:20:00,1986.0,0.00818157910381
2018-01-05 06:21:00,1985.0,0.00818157910381
2018-01-05 06:22:00,1988.0,0.00818157910381
2018-01-05 06:23:00,1986.0,0.00818157910381
2018-01-05 06:24:00,1986.0,0.00818157910381
2018-01-05 06:25:00,1983.0,0.00543870634539
2018-01-05 06:26:00,1982.0,0.00543870634539
2018-01-05 06:27:00,1983.0,0.00543870634539
2018-01-05 06:28:00,1983.0,0.00543870634539
2018-01-05 06:29:00,1983.0,0.00543870634539
2018-01-05 06:30:00,1948.0,0.00571205703251
2018-01-05 06:31:00,1946.0,0.00571205703251
2018-01-05 06:32:00,1947.0,0.00571205703251
2018-01-05 06:33:00,1947.0,0.00571205703251
2018-01-05 06:34:00,1947.0,0.00571205703251
2018-01-05 06:35:00,1948.0,0.00428037121609
2018-01-05 06:36:00,1947.0,0.00428037121609
2018-01-05 06:37:00,1946.0,0.00428037121609
2018-01-05 06:38:00,1945.0,0.00428037121609
2018-01-05 06:39:00,1946.0,0.00428037121609
2018-01-05 06:40:00,1946.0,0.00193432508589
2018-01-05 06:41:00,1946.0,0.00193432508589
2018-01-05 06:42:00,1949.0,0.00193432508589
2018-01-05 06:43:00,1949.0,0.00193432508589
2018-01-05 06:44:00,1950.0,0.00193432508589
2018-01-05 06:45:00,1944.0,0.0217584060064
2018-01-05 06:46:00,1944.0,0.0217584060064
2018-01-05 06:47:00,1944.0,0.0217584060064
2018-01-05 06:48:00,1941.0,0.0217584060064
2018-01-05 06:49:00,1943.0,0.0217584060064
2018-01-05 06:50:00,1948.0,0.0198240809205
2018-01-05 06:51:00,1952.0,0.0198240809205
2018-01-05 06:52:00,1959.0,0.0198240809205
2018-01-05 06:53:00,1957.0,0.0198240809205
2018-01-05 06:54:00,1955.0,0.0198240809205
2018-01-05 06:55:00,1960.0,0.0
2018-01-05 06:56:00,1961.0,0.00500637338648
2018-01-05 06:57:00,1963.0,0.00500637338648
2018-01-05 06:58:00,1961.0,0.00500637338648
2018-01-05 06:59:00,1960.0,0.00500637338648
2018-01-05 07:00:00,1925.0,0.012836292141
2018-01-05 07:01:00,1927.0,0.0151544362471
2018-01-05 07:02:00,1929.0,0.0151544362471
2018-01-05 07:03:00,1927.0,0.0151544362471
2018-01-05 07:04:00,1926.0,0.0151544362471
2018-01-05 07:05:00,1940.0,0.0151544362471
2018-01-05 07:06:00,1942.0,0.0101480628607
2018-01-05 07:07:00,1941.0,0.0101480628607
2018-01-05 07:08:00,1938.0,0.0101480628607
2018-01-05 07:09:00,1937.0,0.0101480628607
2018-01-05 07:10:00,1924.0,0.00231814410615
2018-01-05 07:11:00,1923.0,0.0
2018-01-05 07:12:00,1924.0,0.0
2018-01-05 07:13:00,1922.0,0.0
2018-01-05 07:14:00,1926.0,0.0
2018-01-05 07:15:00,1904.0,0.00569986804509
2018-01-05 07:16:00,1901.0,0.00569986804509
2018-01-05 07:17:00,1904.0,0.00870553581214
2018-01-05 07:18:00,1907.0,0.00870553581214
2018-01-05 07:19:00,1907.0,0.00870553581214
2018-01-05 07:20:00,1894.0,0.00569986804509
2018-01-05 07:21:00,1890.0,0.00569986804509
2018-01-05 07:22:00,1894.0,0.00569986804509
2018-01-05 07:23:00,1894.0,0.0108911742704
2018-01-05 07:24:00,1894.0,0.0108911742704
2018-01-05 07:25:00,1899.0,0.00519130622528
2018-01-05 07:26:00,1897.0,0.00519130622528
2018-01-05 07:27:00,1896.0,0.00519130622528
2018-01-05 07:28:00,1899.0,0.00519130622528
2018-01-05 07:29:00,1902.0,0.00519130622528
2018-01-05 07:30:00,1850.0,0.0162032017243
2018-01-05 07:31:00,1849.0,0.0162032017243
2018-01-05 07:32:00,1846.0,0.0162032017243
2018-01-05 07:33:00,1852.0,0.0110118954991
2018-01-05 07:34:00,1853.0,0.0110118954991
2018-01-05 07:35:00,1867.0,0.0719357353053
2018-01-05 07:36:00,1865.0,0.0283726282392
2018-01-05 07:37:00,1868.0,0.0283726282392
2018-01-05 07:38:00,1870.0,0.0283726282392
2018-01-05 07:39:00,1871.0,0.0283726282392
2018-01-05 07:40:00,1873.0,0.0173607327402
2018-01-05 07:41:00,1866.0,0.0173607327402
2018-01-05 07:42:00,1869.0,0.0173607327402
2018-01-05 07:43:00,1870.0,0.0173607327402
2018-01-05 07:44:00,1870.0,0.0173607327402
2018-01-05 07:45:00,1849.0,0.00553356451907
2018-01-05 07:46:00,1848.0,0.0
2018-01-05 07:47:00,1849.0,0.0
2018-01-05 07:48:00,1853.0,0.0
2018-01-05 07:49:00,1851.0,0.00550878108009
2018-01-05 07:50:00,1876.0,0.0236002405768
2018-01-05 07:51:00,1875.0,0.0102808749776
2018-01-05 07:52:00,1874.0,0.0102808749776
2018-01-05 07:53:00,1873.0,0.0102808749776
2018-01-05 07:54:00,1874.0,0.0102808749776
2018-01-05 07:55:00,1904.0,0.0102808749776
2018-01-05 07:56:00,1902.0,0.0302383059209
2018-01-05 07:57:00,1904.0,0.0102808749776
2018-01-05 07:58:00,1912.0,0.0102808749776
2018-01-05 07:59:00,1910.0,0.00477209389751
2018-01-05 08:00:00,1888.0,0.0190605597523
2018-01-05 08:01:00,1886.0,0.0190605597523
2018-01-05 08:02:00,1891.0,0.0190605597523
2018-01-05 08:03:00,1894.0,0.0190605597523
2018-01-05 08:04:00,1895.0,0.0190605597523
2018-01-05 08:05:00,1917.0,0.0190605597523
2018-01-05 08:06:00,1916.0,0.0190605597523
2018-01-05 08:07:00,1920.0,0.0190605597523
2018-01-05 08:08:00,1918.0,0.0190605597523
2018-01-05 08:09:00,1925.0,0.0190605597523
2018-01-05 08:10:00,1925.0,0.0
2018-01-05 08:11:00,1925.0,0.00608652046364
2018-01-05 08:12:00,1925.0,0.00608652046364
2018-01-05 08:13:00,1926.0,0.00608652046364
2018-01-05 08:14:00,1926.0,0.00608652046364
2018-01-05 08:15:00,1933.0,0.0184755960827
2018-01-05 08:16:00,1931.0,0.0184755960827
2018-01-05 08:17:00,1931.0,0.0184755960827
2018-01-05 08:18:00,1929.0,0.0184755960827
2018-01-05 08:19:00,1931.0,0.0247755960827
2018-01-05 08:20:00,1945.0,0.0247755960827
2018-01-05 08:21:00,1946.0,0.0186890756191
2018-01-05 08:22:00,1949.0,0.0186890756191
2018-01-05 08:23:00,1948.0,0.0186890756191
2018-01-05 08:24:00,1950.0,0.0187431963501
2018-01-05 08:25:00,1950.0,0.0120311217701
2018-01-05 08:26:00,1953.0,0.0120311217701
2018-01-05 08:27:00,1953.0,0.0120311217701
2018-01-05 08:28:00,1955.0,0.0120311217701
2018-01-05 08:29:00,1955.0,0.00573112177009
2018-01-05 08:30:00,1930.0,0.00573112177009
2018-01-05 08:31:00,1931.0,0.00573112177009
2018-01-05 08:32:00,1931.0,0.00573112177009
2018-01-05 08:33:00,1932.0,0.00573112177009
2018-01-05 08:34:00,1931.0,0.0
2018-01-05 08:35:00,1941.0,0.0
2018-01-05 08:36:00,1939.0,0.0
2018-01-05 08:37:00,1940.0,0.0
2018-01-05 08:38:00,1940.0,0.0
2018-01-05 08:39:00,1952.0,0.0066936757007
2018-01-05 08:40:00,1952.0,0.0066936757007
2018-01-05 08:41:00,1955.0,0.0066936757007
2018-01-05 08:42:00,1955.0,0.0066936757007
2018-01-05 08:43:00,1956.0,0.0066936757007
2018-01-05 08:44:00,1956.0,0.0066936757007
2018-01-05 08:45:00,1965.0,0.00945175523618
2018-01-05 08:46:00,1964.0,0.00945175523618
2018-01-05 08:47:00,1966.0,0.00945175523618
2018-01-05 08:48:00,1965.0,0.0100672583555
2018-01-05 08:49:00,1964.0,0.00337358265481
2018-01-05 08:50:00,1956.0,0.00857114613635
2018-01-05 08:51:00,1955.0,0.00857114613635
2018-01-05 08:52:00,1956.0,0.00857114613635
2018-01-05 08:53:00,1957.0,0.00857114613635
2018-01-05 08:54:00,1965.0,0.00857114613635
2018-01-05 08:55:00,1964.0,0.00519756348154
2018-01-05 08:56:00,1967.0,0.0087006963568
2018-01-05 08:57:00,1967.0,0.0087006963568
2018-01-05 08:58:00,1971.0,0.0087006963568
2018-01-05 08:59:00,1971.0,0.0087006963568
2018-01-05 09:00:00,1917.0,0.0129111551753
2018-01-05 09:01:00,1917.0,0.0129111551753
2018-01-05 09:02:00,1920.0,0.0129111551753
2018-01-05 09:03:00,1923.0,0.0129111551753
2018-01-05 09:04:00,1923.0,0.0129111551753
2018-01-05 09:05:00,1932.0,0.0186450907754
2018-01-05 09:06:00,1933.0,0.0199764078465
2018-01-05 09:07:00,1936.0,0.0199764078465
2018-01-05 09:08:00,1938.0,0.0199764078465
2018-01-05 09:09:00,1937.0,0.0199764078465
2018-01-05 09:10:00,1940.0,0.0120357858388
2018-01-05 09:11:00,1941.0,0.0156173706436
2018-01-05 09:12:00,1942.0,0.0141499703512
2018-01-05 09:13:00,1942.0,0.0141499703512
2018-01-05 09:14:00,1944.0,0.0141499703512
2018-01-05 09:15:00,1944.0,0.00841603475114
2018-01-05 09:16:00,1947.0,0.00358158480476
2018-01-05 09:17:00,1949.0,0.00672846659754
2018-01-05 09:18:00,1949.0,0.00672846659754
2018-01-05 09:19:00,1950.0,0.00672846659754
2018-01-05 09:20:00,1970.0,0.00672846659754
2018-01-05 09:21:00,1971.0,0.00314688179278
2018-01-05 09:22:00,1974.0,0.00314688179278
2018-01-05 09:23:00,1974.0,0.00314688179278
2018-01-05 09:24:00,1974.0,0.00314688179278
2018-01-05 09:25:00,1977.0,0.00314688179278
2018-01-05 09:26:00,1973.0,0.00314688179278
2018-01-05 09:27:00,1976.0,0.0
2018-01-05 09:28:00,1978.0,0.0
2018-01-05 09:29:00,1976.0,0.0
2018-01-05 09:30:00,1950.0,0.00537835047219
2018-01-05 09:31:00,1947.0,0.00537835047219
2018-01-05 09:32:00,1951.0,0.00537835047219
2018-01-05 09:33:00,1952.0,0.00537835047219
2018-01-05 09:34:00,1949.0,0.00537835047219
2018-01-05 09:35:00,1957.0,0.00537835047219
2018-01-05 09:36:00,1954.0,0.00537835047219
2018-01-05 09:37:00,1955.0,0.00537835047219
2018-01-05 09:38:00,1957.0,0.00537835047219
2018-01-05 09:39:00,1960.0,0.00537835047219
2018-01-05 09:40:00,1972.0,0.00132603226624
2018-01-05 09:41:00,1974.0,0.00132603226624
2018-01-05 09:42:00,1970.0,0.00132603226624
2018-01-05 09:43:00,1973.0,0.00132603226624
2018-01-05 09:44:00,1974.0,0.00132603226624
2018-01-05 09:45:00,1964.0,0.0082654611536
2018-01-05 09:46:00,1961.0,0.0082654611536
2018-01-05 09:47:00,1962.0,0.0082654611536
2018-01-05 09:48:00,1963.0,0.0082654611536
2018-01-05 09:49:00,1961.0,0.0082654611536
2018-01-05 09:50:00,1950.0,0.00693942888736
2018-01-05 09:51:00,1952.0,0.00693942888736
2018-01-05 09:52:00,1958.0,0.00693942888736
2018-01-05 09:53:00,1959.0,0.0116375726288
2018-01-05 09:54:00,1957.0,0.0116375726288
2018-01-05 09:55:00,1972.0,0.00665377326175
2018-01-05 09:56:00,1974.0,0.00665377326175
2018-01-05 09:57:00,1980.0,0.00665377326175
2018-01-05 09:58:00,1982.0,0.00665377326175
2018-01-05 09:59:00,1983.0,0.00665377326175
2018-01-05 10:00:00,1905.0,0.0241587990893
